lenght1,angle1,lenght2,angle2,lenght3,angle3,lenght4,angle4,result,radius1,radius2,radius3
80.0,0,44.721,45,25.0,135,25.0,135,0,2088757581.914,4802145.385,4073435015.479
80.0,0,44.721,45,25.0,135,44.721,-135,0,2088757581.914,4802145.385,2467882.455
80.0,0,44.721,45,25.0,135,44.721,-45,0,2088757581.914,4802145.385,4257690993.611
80.0,0,44.721,45,25.0,135,44.721,45,0,2088757581.914,4802145.385,635991113.977
80.0,0,44.721,45,25.0,135,44.721,135,0,2088757581.914,4802145.385,5962201660.181
80.0,0,44.721,45,25.0,135,80.0,-135,0,2088757581.914,4802145.385,3758353.542
80.0,0,44.721,45,25.0,135,80.0,-45,0,2088757581.914,4802145.385,5857690392.419
80.0,0,44.721,45,25.0,135,80.0,45,0,2088757581.914,4802145.385,1854559933.445
80.0,0,44.721,45,25.0,135,80.0,135,0,2088757581.914,4802145.385,10235774182.846
80.0,0,44.721,45,44.721,135,25.0,-135,0,2088757581.914,12398201.296,3477151.844
80.0,0,44.721,45,44.721,135,25.0,-45,0,2088757581.914,12398201.296,2013468064.177
80.0,0,44.721,45,44.721,135,25.0,45,0,2088757581.914,12398201.296,641049788.689
80.0,0,44.721,45,44.721,135,25.0,135,0,2088757581.914,12398201.296,5593132048.019
80.0,0,44.721,45,44.721,135,44.721,-135,0,2088757581.914,12398201.296,4452583.504
80.0,0,44.721,45,44.721,135,44.721,-45,0,2088757581.914,12398201.296,2382822092.444
80.0,0,44.721,45,44.721,135,44.721,45,0,2088757581.914,12398201.296,1055024572.404
80.0,0,44.721,45,44.721,135,44.721,135,0,2088757581.914,12398201.296,7364395777.692
80.0,0,44.721,45,44.721,135,80.0,-135,0,2088757581.914,12398201.296,6502669.971
80.0,0,44.721,45,44.721,135,80.0,-45,0,2088757581.914,12398201.296,3121107346.778
80.0,0,44.721,45,44.721,135,80.0,45,0,2088757581.914,12398201.296,2051510630.959
80.0,0,44.721,45,44.721,135,80.0,135,0,2088757581.914,12398201.296,11139864888.019
80.0,0,44.721,45,80.0,135,25.0,-135,0,2088757581.914,34808499.743,510141907.63
80.0,0,44.721,45,80.0,135,25.0,-45,0,2088757581.914,34808499.743,144162180.295
80.0,0,44.721,45,80.0,135,25.0,45,0,2088757581.914,34808499.743,454057050.756
80.0,0,44.721,45,80.0,135,25.0,135,0,2088757581.914,34808499.743,5613496323.97
80.0,0,44.721,45,80.0,135,44.721,-135,0,2088757581.914,34808499.743,603573580.575
80.0,0,44.721,45,80.0,135,44.721,-45,0,2088757581.914,34808499.743,163723561.807
80.0,0,44.721,45,80.0,135,44.721,45,0,2088757581.914,34808499.743,590137019.878
80.0,0,44.721,45,80.0,135,44.721,135,0,2088757581.914,34808499.743,6744938811.274
80.0,0,44.721,45,80.0,135,80.0,-135,0,2088757581.914,34808499.743,790301172.911
80.0,0,44.721,45,80.0,135,80.0,-45,0,2088757581.914,34808499.743,201820435.524
80.0,0,44.721,45,80.0,135,80.0,45,0,2088757581.914,34808499.743,877998919.458
80.0,0,44.721,45,80.0,135,80.0,135,0,2088757581.914,34808499.743,9027925986.699
80.0,0,80.0,45,25.0,-135,25.0,-135,0,3437666522.482,50711227821.584,59373822523.585
80.0,0,80.0,45,25.0,-135,25.0,-45,1,3437666522.482,50711227821.584,5251764.558
80.0,0,80.0,45,25.0,-135,25.0,45,0,3437666522.482,50711227821.584,287976432.548
80.0,0,80.0,45,25.0,-135,25.0,135,0,3437666522.482,50711227821.584,68393510493.821
80.0,0,80.0,45,25.0,-135,44.721,-135,2,3437666522.482,50711227821.584,82938439334.728
80.0,0,80.0,45,25.0,-135,44.721,-45,1,3437666522.482,50711227821.584,35925369.971
80.0,0,80.0,45,25.0,-135,44.721,45,0,3437666522.482,50711227821.584,332975628.667
80.0,0,80.0,45,25.0,-135,44.721,135,0,3437666522.482,50711227821.584,86982297516.861
80.0,0,80.0,45,25.0,-135,80.0,-135,2,3437666522.482,50711227821.584,134894465889.928
80.0,0,80.0,45,25.0,-135,80.0,-45,1,3437666522.482,50711227821.584,433288765.823
80.0,0,80.0,45,25.0,-135,80.0,45,0,3437666522.482,50711227821.584,421620361.48
80.0,0,80.0,45,25.0,-135,80.0,135,0,3437666522.482,50711227821.584,125803529790.202
80.0,0,80.0,45,44.721,-135,25.0,-135,0,3437666522.482,64766916408.981,93438743109.086
80.0,0,80.0,45,44.721,-135,25.0,-45,1,3437666522.482,64766916408.981,95574045.413
80.0,0,80.0,45,44.721,-135,25.0,45,1,3437666522.482,64766916408.981,2182208676.211
80.0,0,80.0,45,44.721,-135,25.0,135,0,3437666522.482,64766916408.981,130496650820.484
80.0,0,80.0,45,44.721,-135,44.721,-135,2,3437666522.482,64766916408.981,120003909707.959
80.0,0,80.0,45,44.721,-135,44.721,-45,1,3437666522.482,64766916408.981,238288510.762
80.0,0,80.0,45,44.721,-135,44.721,45,1,3437666522.482,64766916408.981,2474760203.365
80.0,0,80.0,45,44.721,-135,44.721,135,0,3437666522.482,64766916408.981,158412793232.291
80.0,0,80.0,45,44.721,-135,80.0,-135,2,3437666522.482,64766916408.981,175806405327.38
80.0,0,80.0,45,44.721,-135,80.0,-45,1,3437666522.482,64766916408.981,653442174.454
80.0,0,80.0,45,44.721,-135,80.0,45,1,3437666522.482,64766916408.981,3043997539.282
80.0,0,80.0,45,44.721,-135,80.0,135,0,3437666522.482,64766916408.981,215096745613.465
80.0,0,80.0,45,80.0,-135,25.0,-135,1,3437666522.482,94194852458.819,147187672791.914
80.0,0,80.0,45,80.0,-135,25.0,-45,0,3437666522.482,94194852458.819,102109623.879
80.0,0,80.0,45,80.0,-135,25.0,45,1,3437666522.482,94194852458.819,18954039604.132
80.0,0,80.0,45,80.0,-135,25.0,135,0,3437666522.482,94194852458.819,332549259304.738
80.0,0,80.0,45,80.0,-135,44.721,-135,1,3437666522.482,94194852458.819,174919047887.247
80.0,0,80.0,45,80.0,-135,44.721,-45,1,3437666522.482,94194852458.819,144092802.144
80.0,0,80.0,45,80.0,-135,44.721,45,1,3437666522.482,94194852458.819,20996248385.837
80.0,0,80.0,45,80.0,-135,44.721,135,0,3437666522.482,94194852458.819,384045922341.816
80.0,0,80.0,45,80.0,-135,80.0,-135,2,3437666522.482,94194852458.819,230494644907.091
80.0,0,80.0,45,80.0,-135,80.0,-45,1,3437666522.482,94194852458.819,237187163.789
80.0,0,80.0,45,80.0,-135,80.0,45,1,3437666522.482,94194852458.819,24910154979.477
80.0,0,80.0,45,80.0,-135,80.0,135,0,3437666522.482,94194852458.819,485412087718.826
80.0,0,80.0,45,25.0,-45,25.0,-135,1,3437666522.482,74677890681.323,4945.337
80.0,0,80.0,45,25.0,-45,25.0,-45,1,3437666522.482,74677890681.323,9468545243.658
80.0,0,80.0,45,25.0,-45,25.0,45,1,3437666522.482,74677890681.323,39474543929.154
80.0,0,80.0,45,25.0,-45,25.0,135,0,3437666522.482,74677890681.323,5039747483.4
80.0,0,80.0,45,25.0,-45,44.721,-135,1,3437666522.482,74677890681.323,615358.391
80.0,0,80.0,45,25.0,-45,44.721,-45,1,3437666522.482,74677890681.323,6551538552.445
80.0,0,80.0,45,25.0,-45,44.721,45,1,3437666522.482,74677890681.323,50188414470.16
80.0,0,80.0,45,25.0,-45,44.721,135,0,3437666522.482,74677890681.323,10898788502.162
80.0,0,80.0,45,25.0,-45,80.0,-135,1,3437666522.482,74677890681.323,5314138.0
80.0,0,80.0,45,25.0,-45,80.0,-45,1,3437666522.482,74677890681.323,2669413213.845
80.0,0,80.0,45,25.0,-45,80.0,45,1,3437666522.482,74677890681.323,72559523569.783
80.0,0,80.0,45,25.0,-45,80.0,135,0,3437666522.482,74677890681.323,26947711598.233
80.0,0,80.0,45,44.721,-45,25.0,-135,0,3437666522.482,86239002561.599,12854794.796
80.0,0,80.0,45,44.721,-45,25.0,-45,1,3437666522.482,86239002561.599,6250969948.76
80.0,0,80.0,45,44.721,-45,25.0,45,1,3437666522.482,86239002561.599,84210656669.192
80.0,0,80.0,45,44.721,-45,25.0,135,0,3437666522.482,86239002561.599,22941087599.744
80.0,0,80.0,45,44.721,-45,44.721,-135,1,3437666522.482,86239002561.599,30988924.716
80.0,0,80.0,45,44.721,-45,44.721,-45,1,3437666522.482,86239002561.599,3490248634.67
80.0,0,80.0,45,44.721,-45,44.721,45,1,3437666522.482,86239002561.599,102201441427.165
80.0,0,80.0,45,44.721,-45,44.721,135,0,3437666522.482,86239002561.599,35430909619.595
80.0,0,80.0,45,44.721,-45,80.0,-135,1,3437666522.482,86239002561.599,83016348.549
80.0,0,80.0,45,44.721,-45,80.0,-45,1,3437666522.482,86239002561.599,544172517.866
80.0,0,80.0,45,44.721,-45,80.0,45,1,3437666522.482,86239002561.599,138726672892.11
80.0,0,80.0,45,44.721,-45,80.0,135,0,3437666522.482,86239002561.599,64518636803.885
80.0,0,80.0,45,80.0,-45,25.0,-135,1,3437666522.482,108995411555.387,621830312.405
80.0,0,80.0,45,80.0,-45,25.0,-45,0,3437666522.482,108995411555.387,111902679.494
80.0,0,80.0,45,80.0,-45,25.0,45,1,3437666522.482,108995411555.387,252103898768.191
80.0,0,80.0,45,80.0,-45,25.0,135,0,3437666522.482,108995411555.387,109527980310.932
80.0,0,80.0,45,80.0,-45,44.721,-135,1,3437666522.482,108995411555.387,877497489.115
80.0,0,80.0,45,80.0,-45,44.721,-45,1,3437666522.482,108995411555.387,270782547.725
80.0,0,80.0,45,80.0,-45,44.721,45,1,3437666522.482,108995411555.387,291096042076.831
80.0,0,80.0,45,80.0,-45,44.721,135,0,3437666522.482,108995411555.387,139871260614.173
80.0,0,80.0,45,80.0,-45,80.0,-135,1,3437666522.482,108995411555.387,1444417926.94
80.0,0,80.0,45,80.0,-45,80.0,-45,1,3437666522.482,108995411555.387,4201175071.768
80.0,0,80.0,45,80.0,-45,80.0,45,1,3437666522.482,108995411555.387,367840400967.91
80.0,0,80.0,45,80.0,-45,80.0,135,0,3437666522.482,108995411555.387,203396029030.227
80.0,0,80.0,45,25.0,45,25.0,-135,0,3437666522.482,20869567.049,13199693681.775
80.0,0,80.0,45,25.0,45,25.0,-45,1,3437666522.482,20869567.049,16426852639.425
80.0,0,80.0,45,25.0,45,25.0,45,1,3437666522.482,20869567.049,53979464.854
80.0,0,80.0,45,25.0,45,25.0,135,0,3437666522.482,20869567.049,47438347.172
80.0,0,80.0,45,25.0,45,44.721,-135,0,3437666522.482,20869567.049,28550623910.629
80.0,0,80.0,45,25.0,45,44.721,-45,1,3437666522.482,20869567.049,20889545037.707
80.0,0,80.0,45,25.0,45,44.721,45,1,3437666522.482,20869567.049,36836677.93
80.0,0,80.0,45,25.0,45,44.721,135,0,3437666522.482,20869567.049,335473818.854
80.0,0,80.0,45,25.0,45,80.0,-135,0,3437666522.482,20869567.049,70602964013.247
80.0,0,80.0,45,25.0,45,80.0,-45,1,3437666522.482,20869567.049,30209001980.846
80.0,0,80.0,45,25.0,45,80.0,45,1,3437666522.482,20869567.049,14315292.583
80.0,0,80.0,45,25.0,45,80.0,135,0,3437666522.482,20869567.049,4019886643.154
80.0,0,80.0,45,44.721,45,25.0,-135,0,3437666522.482,57289138.494,57129879269.829
80.0,0,80.0,45,44.721,45,25.0,-45,1,3437666522.482,57289138.494,38598366245.078
80.0,0,80.0,45,44.721,45,25.0,45,1,3437666522.482,57289138.494,137825805.913
80.0,0,80.0,45,44.721,45,25.0,135,0,3437666522.482,57289138.494,1486495002.616
80.0,0,80.0,45,44.721,45,44.721,-135,1,3437666522.482,57289138.494,88225690691.791
80.0,0,80.0,45,44.721,45,44.721,-45,1,3437666522.482,57289138.494,46850351051.085
80.0,0,80.0,45,44.721,45,44.721,45,1,3437666522.482,57289138.494,75813243.411
80.0,0,80.0,45,44.721,45,44.721,135,0,3437666522.482,57289138.494,3697637193.91
80.0,0,80.0,45,44.721,45,80.0,-135,1,3437666522.482,57289138.494,160641950862.824
80.0,0,80.0,45,44.721,45,80.0,-45,1,3437666522.482,57289138.494,63604962486.153
80.0,0,80.0,45,44.721,45,80.0,45,1,3437666522.482,57289138.494,10769025.899
80.0,0,80.0,45,44.721,45,80.0,135,0,3437666522.482,57289138.494,10123761534.27
80.0,0,80.0,45,80.0,45,25.0,-135,1,3437666522.482,857396947.258,252001600438.872
80.0,0,80.0,45,80.0,45,25.0,-45,0,3437666522.482,857396947.258,131367079621.62
80.0,0,80.0,45,80.0,45,25.0,45,1,3437666522.482,857396947.258,6829676.542
80.0,0,80.0,45,80.0,45,25.0,135,0,3437666522.482,857396947.258,8473866620.211
80.0,0,80.0,45,80.0,45,44.721,-135,1,3437666522.482,857396947.258,321787438801.2
80.0,0,80.0,45,80.0,45,44.721,-45,1,3437666522.482,857396947.258,151694533414.837
80.0,0,80.0,45,80.0,45,44.721,45,1,3437666522.482,857396947.258,21287399.908
80.0,0,80.0,45,80.0,45,44.721,135,0,3437666522.482,857396947.258,11956250789.32
80.0,0,80.0,45,80.0,45,80.0,-135,1,3437666522.482,857396947.258,467879134736.769
80.0,0,80.0,45,80.0,45,80.0,-45,1,3437666522.482,857396947.258,191704593272.875
80.0,0,80.0,45,80.0,45,80.0,45,1,3437666522.482,857396947.258,307739525.231
80.0,0,80.0,45,80.0,45,80.0,135,0,3437666522.482,857396947.258,19677542771.727
80.0,0,80.0,45,25.0,135,25.0,-135,0,3437666522.482,1.2301000741817042e+18,40649009.871
80.0,0,80.0,45,25.0,135,25.0,-45,0,3437666522.482,1.2301000741817042e+18,12860707059.021
80.0,0,80.0,45,25.0,135,25.0,45,0,3437666522.482,1.2301000741817042e+18,17836943.661
80.0,0,80.0,45,25.0,135,25.0,135,0,3437666522.482,1.2301000741817042e+18,19243363089.132
80.0,0,80.0,45,25.0,135,44.721,-135,0,3437666522.482,1.2301000741817042e+18,52212810.096
80.0,0,80.0,45,25.0,135,44.721,-45,0,3437666522.482,1.2301000741817042e+18,14808570666.204
80.0,0,80.0,45,25.0,135,44.721,45,0,3437666522.482,1.2301000741817042e+18,132340208.386
80.0,0,80.0,45,25.0,135,44.721,135,0,3437666522.482,1.2301000741817042e+18,26871054162.995
80.0,0,80.0,45,25.0,135,80.0,-135,0,3437666522.482,1.2301000741817042e+18,76505671.917
80.0,0,80.0,45,25.0,135,80.0,-45,0,3437666522.482,1.2301000741817042e+18,18635605278.813
80.0,0,80.0,45,25.0,135,80.0,45,0,3437666522.482,1.2301000741817042e+18,1571211825.418
80.0,0,80.0,45,25.0,135,80.0,135,0,3437666522.482,1.2301000741817042e+18,43685415264.905
80.0,0,80.0,45,44.721,135,25.0,-135,0,3437666522.482,6.876523748248128e+17,362886758.705
80.0,0,80.0,45,44.721,135,25.0,-45,0,3437666522.482,6.876523748248128e+17,7921731238.964
80.0,0,80.0,45,44.721,135,25.0,45,0,3437666522.482,6.876523748248128e+17,463264973.776
80.0,0,80.0,45,44.721,135,25.0,135,0,3437666522.482,6.876523748248128e+17,27954449825.983
80.0,0,80.0,45,44.721,135,44.721,-135,0,3437666522.482,6.876523748248128e+17,442302944.195
80.0,0,80.0,45,44.721,135,44.721,-45,0,3437666522.482,6.876523748248128e+17,8961369125.302
80.0,0,80.0,45,44.721,135,44.721,45,0,3437666522.482,6.876523748248128e+17,1151137477.767
80.0,0,80.0,45,44.721,135,44.721,135,0,3437666522.482,6.876523748248128e+17,35890905750.083
80.0,0,80.0,45,44.721,135,80.0,-135,0,3437666522.482,6.876523748248128e+17,603958157.777
80.0,0,80.0,45,44.721,135,80.0,-45,0,3437666522.482,6.876523748248128e+17,10981033785.862
80.0,0,80.0,45,44.721,135,80.0,45,0,3437666522.482,6.876523748248128e+17,3149395619.112
80.0,0,80.0,45,44.721,135,80.0,135,0,3437666522.482,6.876523748248128e+17,52559073758.603
80.0,0,80.0,45,80.0,135,25.0,-135,0,3437666522.482,3.844062731817457e+17,3861068313.25
80.0,0,80.0,45,80.0,135,25.0,-45,0,3437666522.482,3.844062731817457e+17,1367791989.776
80.0,0,80.0,45,80.0,135,25.0,45,0,3437666522.482,3.844062731817457e+17,1453885749.982
80.0,0,80.0,45,80.0,135,25.0,135,0,3437666522.482,3.844062731817457e+17,36921192603.534
80.0,0,80.0,45,80.0,135,44.721,-135,0,3437666522.482,3.844062731817457e+17,4465387290.139
80.0,0,80.0,45,80.0,135,44.721,-45,0,3437666522.482,3.844062731817457e+17,1511857170.798
80.0,0,80.0,45,80.0,135,44.721,45,0,3437666522.482,3.844062731817457e+17,2051368414.614
80.0,0,80.0,45,80.0,135,44.721,135,0,3437666522.482,3.844062731817457e+17,43865078552.969
80.0,0,80.0,45,80.0,135,80.0,-135,0,3437666522.482,3.844062731817457e+17,5656012756.042
80.0,0,80.0,45,80.0,135,80.0,-45,0,3437666522.482,3.844062731817457e+17,1787566560.853
80.0,0,80.0,45,80.0,135,80.0,45,2,3437666522.482,3.844062731817457e+17,3376132680.71
80.0,0,80.0,45,80.0,135,80.0,135,0,3437666522.482,3.844062731817457e+17,57778669166.69
80.0,0,25.0,135,25.0,-135,25.0,-135,0,621830312.405,2979956434.965,70791989.519
80.0,0,25.0,135,25.0,-135,25.0,-45,0,621830312.405,2979956434.965,335709724.17
80.0,0,25.0,135,25.0,-135,25.0,45,0,621830312.405,2979956434.965,4029059803.938
80.0,0,25.0,135,25.0,-135,25.0,135,0,621830312.405,2979956434.965,2366637094.153
80.0,0,25.0,135,25.0,-135,44.721,-135,0,621830312.405,2979956434.965,107957017.874
80.0,0,25.0,135,25.0,-135,44.721,-45,0,621830312.405,2979956434.965,652778697.538
80.0,0,25.0,135,25.0,-135,44.721,45,0,621830312.405,2979956434.965,5295136330.338
80.0,0,25.0,135,25.0,-135,44.721,135,0,621830312.405,2979956434.965,3399692763.915
80.0,0,25.0,135,25.0,-135,80.0,-135,0,621830312.405,2979956434.965,193930683.743
80.0,0,25.0,135,25.0,-135,80.0,-45,0,621830312.405,2979956434.965,1480573669.134
80.0,0,25.0,135,25.0,-135,80.0,45,0,621830312.405,2979956434.965,7990866643.331
80.0,0,25.0,135,25.0,-135,80.0,135,0,621830312.405,2979956434.965,5713174498.68
80.0,0,25.0,135,44.721,-135,25.0,-135,0,621830312.405,3796180867.892,449955511.207
80.0,0,25.0,135,44.721,-135,25.0,-45,0,621830312.405,3796180867.892,2070111535.827
80.0,0,25.0,135,44.721,-135,25.0,45,0,621830312.405,3796180867.892,11862861436.559
80.0,0,25.0,135,44.721,-135,25.0,135,0,621830312.405,3796180867.892,7027998999.22
80.0,0,25.0,135,44.721,-135,44.721,-135,0,621830312.405,3796180867.892,605425867.293
80.0,0,25.0,135,44.721,-135,44.721,-45,0,621830312.405,3796180867.892,3085443474.039
80.0,0,25.0,135,44.721,-135,44.721,45,0,621830312.405,3796180867.892,14701999178.658
80.0,0,25.0,135,44.721,-135,44.721,135,0,621830312.405,3796180867.892,9169832748.477
80.0,0,25.0,135,44.721,-135,80.0,-135,0,621830312.405,3796180867.892,940992638.912
80.0,0,25.0,135,44.721,-135,80.0,-45,0,621830312.405,3796180867.892,5405514919.322
80.0,0,25.0,135,44.721,-135,80.0,45,0,621830312.405,3796180867.892,20540052792.37
80.0,0,25.0,135,44.721,-135,80.0,135,0,621830312.405,3796180867.892,13710975358.841
80.0,0,25.0,135,80.0,-135,25.0,-135,0,621830312.405,5502485978.712,4074637515.002
80.0,0,25.0,135,80.0,-135,25.0,-45,0,621830312.405,5502485978.712,16395395907.149
80.0,0,25.0,135,80.0,-135,25.0,45,0,621830312.405,5502485978.712,52387147420.179
80.0,0,25.0,135,80.0,-135,25.0,135,0,621830312.405,5502485978.712,30064255916.234
80.0,0,25.0,135,80.0,-135,44.721,-135,0,621830312.405,5502485978.712,4946311861.249
80.0,0,25.0,135,80.0,-135,44.721,-45,0,621830312.405,5502485978.712,20694578515.236
80.0,0,25.0,135,80.0,-135,44.721,45,0,621830312.405,5502485978.712,61172281119.457
80.0,0,25.0,135,80.0,-135,44.721,135,0,621830312.405,5502485978.712,36005428633.273
80.0,0,25.0,135,80.0,-135,80.0,-135,0,621830312.405,5502485978.712,6716257733.515
80.0,0,25.0,135,80.0,-135,80.0,-45,0,621830312.405,5502485978.712,29632713322.739
80.0,0,25.0,135,80.0,-135,80.0,45,0,621830312.405,5502485978.712,78585967560.367
80.0,0,25.0,135,80.0,-135,80.0,135,0,621830312.405,5502485978.712,47969031133.249
80.0,0,25.0,135,25.0,-45,25.0,-135,0,621830312.405,10947590.678,1956659112.131
80.0,0,25.0,135,25.0,-45,25.0,-45,0,621830312.405,10947590.678,19022939.118
80.0,0,25.0,135,25.0,-45,25.0,45,0,621830312.405,10947590.678,12582125.273
80.0,0,25.0,135,25.0,-45,25.0,135,0,621830312.405,10947590.678,558755947.771
80.0,0,25.0,135,25.0,-45,44.721,-135,0,621830312.405,10947590.678,3804672516.923
80.0,0,25.0,135,25.0,-45,44.721,-45,0,621830312.405,10947590.678,101839913.078
80.0,0,25.0,135,25.0,-45,44.721,45,0,621830312.405,10947590.678,18164800.971
80.0,0,25.0,135,25.0,-45,44.721,135,0,621830312.405,10947590.678,950106817.925
80.0,0,25.0,135,25.0,-45,80.0,-135,0,621830312.405,10947590.678,8629415183.104
80.0,0,25.0,135,25.0,-45,80.0,-45,0,621830312.405,10947590.678,413800884.265
80.0,0,25.0,135,25.0,-45,80.0,45,0,621830312.405,10947590.678,30701444.289
80.0,0,25.0,135,25.0,-45,80.0,135,0,621830312.405,10947590.678,1907810400.923
80.0,0,25.0,135,44.721,-45,25.0,-135,0,621830312.405,12499415.208,8344173352.374
80.0,0,25.0,135,44.721,-45,25.0,-45,0,621830312.405,12499415.208,528645825.837
80.0,0,25.0,135,44.721,-45,25.0,45,0,621830312.405,12499415.208,247828040.774
80.0,0,25.0,135,44.721,-45,25.0,135,0,621830312.405,12499415.208,792078806.219
80.0,0,25.0,135,44.721,-45,44.721,-135,0,621830312.405,12499415.208,12437741555.409
80.0,0,25.0,135,44.721,-45,44.721,-45,0,621830312.405,12499415.208,983243484.901
80.0,0,25.0,135,44.721,-45,44.721,45,0,621830312.405,12499415.208,323688493.419
80.0,0,25.0,135,44.721,-45,44.721,135,0,621830312.405,12499415.208,1118411654.933
80.0,0,25.0,135,44.721,-45,80.0,-135,0,621830312.405,12499415.208,21792097856.083
80.0,0,25.0,135,44.721,-45,80.0,-45,0,621830312.405,12499415.208,2145529305.079
80.0,0,25.0,135,44.721,-45,80.0,45,0,621830312.405,12499415.208,484625752.775
80.0,0,25.0,135,44.721,-45,80.0,135,0,621830312.405,12499415.208,1842268491.518
80.0,0,25.0,135,80.0,-45,25.0,-135,0,621830312.405,15531977.56,42197067236.834
80.0,0,25.0,135,80.0,-45,25.0,-45,0,621830312.405,15531977.56,7634189312.023
80.0,0,25.0,135,80.0,-45,25.0,45,0,621830312.405,15531977.56,4254499691.927
80.0,0,25.0,135,80.0,-45,25.0,135,0,621830312.405,15531977.56,481271293.862
80.0,0,25.0,135,80.0,-45,44.721,-135,0,621830312.405,15531977.56,53268833615.069
80.0,0,25.0,135,80.0,-45,44.721,-45,0,621830312.405,15531977.56,10243686979.551
80.0,0,25.0,135,80.0,-45,44.721,45,0,621830312.405,15531977.56,5095535133.418
80.0,0,25.0,135,80.0,-45,44.721,135,0,621830312.405,15531977.56,594595676.941
80.0,0,25.0,135,80.0,-45,80.0,-135,0,621830312.405,15531977.56,76289163727.741
80.0,0,25.0,135,80.0,-45,80.0,-45,0,621830312.405,15531977.56,15867089402.221
80.0,0,25.0,135,80.0,-45,80.0,45,0,621830312.405,15531977.56,6789166128.941
80.0,0,25.0,135,80.0,-45,80.0,135,0,621830312.405,15531977.56,827182204.409
80.0,0,25.0,135,25.0,45,25.0,-135,0,621830312.405,1403385.477,53568.612
80.0,0,25.0,135,25.0,45,25.0,-45,0,621830312.405,1403385.477,70324731.509
80.0,0,25.0,135,25.0,45,25.0,45,0,621830312.405,1403385.477,4502542.607
80.0,0,25.0,135,25.0,45,25.0,135,0,621830312.405,1403385.477,135002762.632
80.0,0,25.0,135,25.0,45,44.721,-135,0,621830312.405,1403385.477,115101.514
80.0,0,25.0,135,25.0,45,44.721,-45,0,621830312.405,1403385.477,100405897.224
80.0,0,25.0,135,25.0,45,44.721,45,0,621830312.405,1403385.477,25993276.651
80.0,0,25.0,135,25.0,45,44.721,135,0,621830312.405,1403385.477,262553572.956
80.0,0,25.0,135,25.0,45,80.0,-135,0,621830312.405,1403385.477,290343.62
80.0,0,25.0,135,25.0,45,80.0,-45,0,621830312.405,1403385.477,167543632.326
80.0,0,25.0,135,25.0,45,80.0,45,0,621830312.405,1403385.477,108637731.838
80.0,0,25.0,135,25.0,45,80.0,135,0,621830312.405,1403385.477,595585821.157
80.0,0,25.0,135,44.721,45,25.0,-135,0,621830312.405,8356073.563,19323295.988
80.0,0,25.0,135,44.721,45,25.0,-45,0,621830312.405,8356073.563,5577981.214
80.0,0,25.0,135,44.721,45,25.0,45,0,621830312.405,8356073.563,11259482.524
80.0,0,25.0,135,44.721,45,25.0,135,0,621830312.405,8356073.563,186070493.622
80.0,0,25.0,135,44.721,45,44.721,-135,0,621830312.405,8356073.563,27559779.308
80.0,0,25.0,135,44.721,45,44.721,-45,0,621830312.405,8356073.563,7208865.14
80.0,0,25.0,135,44.721,45,44.721,45,0,621830312.405,8356073.563,21075090.169
80.0,0,25.0,135,44.721,45,44.721,135,0,621830312.405,8356073.563,276590294.112
80.0,0,25.0,135,44.721,45,80.0,-135,0,621830312.405,8356073.563,45931997.347
80.0,0,25.0,135,44.721,45,80.0,-45,0,621830312.405,8356073.563,10647380.826
80.0,0,25.0,135,44.721,45,80.0,45,0,621830312.405,8356073.563,46246812.524
80.0,0,25.0,135,44.721,45,80.0,135,0,621830312.405,8356073.563,483131688.567
80.0,0,25.0,135,80.0,45,25.0,-135,0,621830312.405,103652303.584,728647135.628
80.0,0,25.0,135,80.0,45,25.0,-45,0,621830312.405,103652303.584,179741421.896
80.0,0,25.0,135,80.0,45,25.0,45,0,621830312.405,103652303.584,4809205.114
80.0,0,25.0,135,80.0,45,25.0,135,0,621830312.405,103652303.584,42703379.235
80.0,0,25.0,135,80.0,45,44.721,-135,0,621830312.405,103652303.584,904699963.74
80.0,0,25.0,135,80.0,45,44.721,-45,0,621830312.405,103652303.584,215635113.519
80.0,0,25.0,135,80.0,45,44.721,45,0,621830312.405,103652303.584,6477804.238
80.0,0,25.0,135,80.0,45,44.721,135,0,621830312.405,103652303.584,53637445.547
80.0,0,25.0,135,80.0,45,80.0,-135,0,621830312.405,103652303.584,1267116866.208
80.0,0,25.0,135,80.0,45,80.0,-45,0,621830312.405,103652303.584,287990961.727
80.0,0,25.0,135,80.0,45,80.0,45,0,621830312.405,103652303.584,10081516.335
80.0,0,25.0,135,80.0,45,80.0,135,0,621830312.405,103652303.584,76303087.078
80.0,0,25.0,135,25.0,135,25.0,-135,0,621830312.405,5989837751.063,3158388096.166
80.0,0,25.0,135,25.0,135,25.0,-45,0,621830312.405,5989837751.063,30602829.192
80.0,0,25.0,135,25.0,135,25.0,45,0,621830312.405,5989837751.063,24201507.019
80.0,0,25.0,135,25.0,135,25.0,135,0,621830312.405,5989837751.063,3087646822.177
80.0,0,25.0,135,25.0,135,44.721,-135,0,621830312.405,5989837751.063,4517969182.336
80.0,0,25.0,135,25.0,135,44.721,-45,0,621830312.405,5989837751.063,39925228.556
80.0,0,25.0,135,25.0,135,44.721,45,0,621830312.405,5989837751.063,47066876.42
80.0,0,25.0,135,25.0,135,44.721,135,0,621830312.405,5989837751.063,4687368706.662
80.0,0,25.0,135,25.0,135,80.0,-135,0,621830312.405,5989837751.063,7555601093.045
80.0,0,25.0,135,25.0,135,80.0,-45,0,621830312.405,5989837751.063,59689530.845
